Year,Day           Jan      Feb      Mar      Apr      May      Jun      Jul      Aug      Sep      Oct      Nov      Dec
1909, 16          -        -        -        -        -        -        -        -        -        -        -        -
1909, 17          -        -        -        -        -        -        -        -        -        -        -        -
1909, 18          -        -        -        -        -        -        -        -        -        -        -        -
1909, 19          -        -        -        -        -        -        -        -        -        -        -        -
1909, 20          -        -        -        -        -        -        -        -        -        -        -        -
1909, 21          -        -        -        -        -        -        -        -        -        -        -        -
1909, 22          -        -        -        -        -        -        -        -        -        -        -        -
1909, 23          -        -        -        -        -        -        -        -        -        -        -        -
1909, 24          -        -        -        -        -        -        -        -        -        -        -        -
1909, 25          -        -        -        -        -        -        -        -        -        -        -        -
1909, 26          -        -        -        -        -        -        -        -        -        -        -        -
1909, 27          -        -        -        -        -        -        -        -        -        -        -        -
1909, 28          -        -        -        -        -        -        -        -        -        -        -        -
1909, 29          -                 -        -        -        -        -        -        -        -        -        -
1909, 30          -                 -        -        -        -        -        -        -        -        -        -
1909, 31          -                 -                 -                 -        -                 -                 -
1910,  1          -        -        -        -        -        -        -        -        -        -        -        -
1910,  2          -        -        -        -        -        -        -        -        -        -        -        -
1910,  3          -        -        -        -        -        -        -        -        -        -        -        -
1910,  4          -        -        -        -        -        -        -        -        -        -        -        -
1910,  5          -        -        -        -        -        -        -        -        -        -        -        -
1910,  6          -        -        -        -        -        -        -        -        -        -        -        -
1910,  7          -        -        -        -        -        -        -        -        -        -        -        -
1910,  8          -        -        -        -        -        -        -        -        -        -        -        -
1910,  9          -        -        -        -        -        -        -        -        -        -        -        -
1910, 10          -        -        -        -        -        -        -        -        -        -        -        -
1910, 11          -        -        -        -        -        -        -        -        -        -        -        -
1910, 12          -        -        -        -        -        -        -        -        -        -        -        -
1910, 13          -        -        -        -        -        -        -        -        -        -        -        -
1910, 14          -        -        -        -        -        -        -        -        -        -        -        -
1910, 15          -        -        -        -        -        -        -        -        -        -        -        -
1910, 16          -        -        -        -        -        -        -        -        -        -        -        -
1910, 17          -        -        -        -        -        -        -        -        -        -        -        -
1910, 18          -        -        -        -        -        -        -        -        -        -        -        -
1910, 19          -        -        -        -        -        -        -        -        -        -        -        -
1910, 20          -        -        -        -        -        -        -        -        -        -        -        -
1910, 21          -        -        -        -        -        -        -        -        -        -        -        -
1910, 22          -        -        -        -        -        -        -        -        -        -        -        -
1910, 23          -        -        -        -        -        -        -        -        -        -        -        -
1910, 24          -        -        -        -        -        -        -        -        -        -        -        -
1910, 25          -        -        -        -        -        -        -        -        -        -        -        -
1910, 26          -        -        -        -        -        -        -        -        -        -        -        -
1910, 27          -        -        -        -        -        -        -        -        -        -        -        -
1910, 28          -        -        -        -        -        -        -        -        -        -        -        -
1910, 29          -                 -        -        -        -        -        -        -        -        -        -
1910, 30          -                 -        -        -        -        -        -        -        -        -        -
1910, 31          -                 -                 -                 -        -                 -                 -
1911,  1          -        -        -      74.566   74.493   74.390   74.332   74.164     -        -        -        -
1911,  2          -        -        -      74.512   74.493   74.408   74.347   74.137     -        -        -        -
1911,  3          -        -        -      74.469   74.509   74.405   74.286   74.155     -        -        -        -
1911,  4          -        -        -      74.463   74.487   74.402   74.265   74.350     -        -        -        -
1911,  5          -        -        -      74.432   74.472   74.405   74.271   74.225     -        -        -        -
1911,  6          -        -        -      74.438   74.481   74.399   74.295   74.152     -        -        -        -
1911,  7          -        -        -      74.454   74.411   74.393   74.143   74.140     -        -        -        -
1911,  8          -        -        -      74.478   74.435   74.432   74.182   74.262     -        -        -        -
1911,  9          -        -        -      74.502   74.469   74.435   74.262   74.225     -        -        -        -
1911, 10          -        -        -      74.484   74.484   74.405   74.292   74.198     -        -        -        -
1911, 11          -        -        -      74.484   74.487   74.353   74.271   74.204     -        -        -        -
1911, 12          -        -        -      74.515   74.496   74.396   74.253   74.198     -        -        -        -
1911, 13          -        -        -      74.542   74.487   74.417   74.253   74.189     -        -        -        -
1911, 14          -        -        -      74.545   74.466   74.435   74.250   74.185     -        -        -        -
1911, 15          -        -        -      74.536   74.448   74.381   74.341   74.189     -        -        -        -
1911, 16          -        -        -      74.521   74.460   74.374   74.274   74.189     -        -        -        -
1911, 17          -        -        -      74.539   74.454   74.378   74.228   74.201     -        -        -        -
1911, 18          -        -        -      74.533   74.481   74.399   74.210   74.222     -        -        -        -
1911, 19          -        -        -      74.545   74.463   74.353   74.250   74.189     -        -        -        -
1911, 20          -        -        -      74.487   74.481   74.368   74.253   74.192     -        -        -        -
1911, 21          -        -        -      74.496   74.484   74.374   74.256   74.198     -        -        -        -
1911, 22          -        -        -      74.539   74.490   74.396   74.262   74.237     -        -        -        -
1911, 23          -        -        -      74.481   74.472   74.317   74.243   74.256     -        -        -        -
1911, 24          -        -        -      74.457   74.533   74.350   74.271   74.301     -        -        -        -
1911, 25          -        -        -      74.451   74.646   74.307   74.192   74.240     -        -        -        -
1911, 26          -        -        -      74.466   74.509   74.323   74.216   74.216     -        -        -        -
1911, 27          -        -        -      74.502   74.454   74.314   74.286   74.195     -        -        -        -
1911, 28          -        -        -      74.533   74.414   74.356   74.207   74.268     -        -        -        -
1911, 29          -                 -      74.478   74.435   74.317   74.146   74.371     -        -        -        -
1911, 30          -                 -      74.481   74.448   74.262   74.234   74.131     -        -        -        -
1911, 31          -                 -               74.429            74.268   74.112              -                 -
