Sim	Year	Month	QM	ontNTS	ontNBS	erieOut	stlouisontOut	iceInd
3138	2087	5	18	8239	1208	7031	1632	0
3139	2087	5	19	7538	598	6940	1217	0
3140	2087	5	20	7503	693	6810	946	0
3141	2087	6	21	7920	1083	6837	945	0
3142	2087	6	22	6969	205	6764	880	0
3143	2087	6	23	6767	107	6660	795	0
3144	2087	6	24	6579	-18	6597	746	0
3145	2087	7	25	6331	-149	6480	658	0
3146	2087	7	26	6472	22	6450	580	0
3147	2087	7	27	6155	-246	6401	658	0
3148	2087	7	28	6414	61	6353	626	0
3149	2087	8	29	6052	-246	6298	602	0
3150	2087	8	30	6760	433	6327	599	0
3151	2087	8	31	6933	563	6370	584	0
3152	2087	8	32	6623	279	6344	585	0
3153	2087	9	33	6350	10	6340	567	0
3154	2087	9	34	5991	-280	6271	575	0
3155	2087	9	35	6196	-23	6219	596	0
3156	2087	9	36	5620	-545	6165	659	0
3157	2087	10	37	5690	-435	6125	535	0
3158	2087	10	38	5217	-813	6030	572	0
3159	2087	10	39	7047	991	6056	556	0
3160	2087	10	40	5913	-95	6008	752	0
3161	2087	11	41	6208	200	6008	678	0
3162	2087	11	42	5567	-391	5958	725	0
3163	2087	11	43	5897	-85	5982	809	0
3164	2087	11	44	6444	496	5948	993	0
3165	2087	12	45	6664	618	6046	1231	0
3166	2087	12	46	6396	304	6092	1338	0
3167	2087	12	47	6704	704	6000	1260	0
3168	2087	12	48	7641	1654	5987	1381	0
3169	2088	1	1	7813	1721	6092	1644	0
3170	2088	1	2	8752	2593	6159	1614	0
3171	2088	1	3	8906	2653	6253	1869	0
3172	2088	1	4	8534	2070	6464	1994	0
3173	2088	2	5	8519	2016	6503	1760	0
3174	2088	2	6	8867	2208	6659	1780	0
3175	2088	2	7	8130	1595	6535	1790	0
3176	2088	2	8	9525	2903	6622	2196	0
3177	2088	3	9	10039	3191	6848	2895	0
3178	2088	3	10	8849	2027	6822	2639	0
3179	2088	3	11	7892	1019	6873	1701	0
3180	2088	3	12	10136	3210	6926	1974	0
3181	2088	4	13	11810	4506	7304	2788	0
3182	2088	4	14	10853	3570	7283	3792	0
3183	2088	4	15	11234	3783	7451	4098	0
3184	2088	4	16	10659	3163	7496	3842	0
3185	2088	5	17	12386	4662	7724	3846	0
3186	2088	5	18	10400	2695	7705	3901	0
3187	2088	5	19	9808	2210	7598	2592	0
3188	2088	5	20	10080	2421	7659	2163	0
3189	2088	6	21	9491	1853	7638	1830	0
3190	2088	6	22	8688	1268	7420	1290	0
3191	2088	6	23	9479	2001	7478	1205	0
3192	2088	6	24	8709	1241	7468	1278	0
3193	2088	7	25	8522	1068	7454	1303	0
3194	2088	7	26	8451	1123	7328	1134	0
3195	2088	7	27	7948	650	7298	874	0
3196	2088	7	28	8119	904	7215	756	0
3197	2088	8	29	7705	575	7130	690	0
3198	2088	8	30	7167	140	7027	664	0
3199	2088	8	31	7490	514	6976	640	0
3200	2088	8	32	6280	-527	6807	677	0
3201	2088	9	33	7003	130	6873	562	0
3202	2088	9	34	6165	-554	6719	598	0
3203	2088	9	35	6535	-153	6688	538	0
3204	2088	9	36	6305	-317	6622	465	0
3205	2088	10	37	6292	-303	6595	471	0
3206	2088	10	38	7341	795	6546	557	0
3207	2088	10	39	6212	-276	6488	575	0
3208	2088	10	40	7497	1023	6474	730	0
3209	2088	11	41	8078	1682	6396	1185	0
3210	2088	11	42	7129	592	6537	1345	0
3211	2088	11	43	7912	1283	6629	1154	0
3212	2088	11	44	7565	880	6685	1114	0
3213	2088	12	45	7458	789	6669	1104	0
3214	2088	12	46	6967	423	6544	1045	0
3215	2088	12	47	7417	887	6530	799	0
3216	2088	12	48	6929	473	6456	931	0
3217	2089	1	1	7593	1127	6466	1336	2
3218	2089	1	2	9496	2942	6554	1546	2
3219	2089	1	3	10430	3726	6704	2059	2
3220	2089	1	4	9558	2664	6894	2158	2
3221	2089	2	5	8612	1640	6972	1964	2
3222	2089	2	6	8629	1741	6888	1531	2
3223	2089	2	7	10164	3183	6981	1690	2
3224	2089	2	8	10073	2768	7305	2576	1
3225	2089	3	9	9738	2245	7493	3015	0
3226	2089	3	10	9520	1805	7715	2758	0
3227	2089	3	11	8721	998	7723	2209	0
3228	2089	3	12	9869	1938	7931	2147	0
3229	2089	4	13	9970	1859	8111	2227	0
3230	2089	4	14	10881	2907	7974	2097	0
3231	2089	4	15	11031	2835	8196	2675	0
3232	2089	4	16	10902	2783	8119	3191	0
3233	2089	5	17	10190	2140	8050	3122	0
3234	2089	5	18	9886	1890	7996	2644	0
3235	2089	5	19	9738	1635	8103	2007	0
3236	2089	5	20	9115	1200	7915	1429	0
3237	2089	6	21	9021	1145	7876	1220	0
3238	2089	6	22	8654	813	7841	1089	0
3239	2089	6	23	8420	685	7735	922	0
3240	2089	6	24	8319	611	7708	646	0
3241	2089	7	25	7965	354	7611	568	0
3242	2089	7	26	7457	31	7426	545	0
3243	2089	7	27	7943	592	7351	403	0
3244	2089	7	28	8171	803	7368	465	0
3245	2089	8	29	8041	756	7285	512	0
3246	2089	8	30	7212	71	7141	554	0
3247	2089	8	31	7547	477	7070	411	0
3248	2089	8	32	7266	154	7112	533	0
3249	2089	9	33	7063	40	7023	549	0
3250	2089	9	34	6711	-124	6835	528	0
3251	2089	9	35	6517	-273	6790	542	0
3252	2089	9	36	6884	80	6804	572	0
3253	2089	10	37	7214	488	6726	680	0
3254	2089	10	38	6552	-190	6742	798	0
3255	2089	10	39	6076	-507	6583	933	0
3256	2089	10	40	6842	352	6490	1026	0
3257	2089	11	41	8033	1437	6596	1299	0
3258	2089	11	42	7766	945	6821	1610	0
3259	2089	11	43	7583	820	6763	1359	0
3260	2089	11	44	8838	2087	6751	1557	0
3261	2089	12	45	8664	1780	6884	1691	0
3262	2089	12	46	8149	1167	6982	1415	0
3263	2089	12	47	9220	2176	7044	1623	0
3264	2089	12	48	9186	2051	7135	1787	0
3265	2090	1	1	9631	2228	7403	1879	0
3266	2090	1	2	8691	1310	7381	1878	0
3267	2090	1	3	9462	2092	7370	1668	0
3268	2090	1	4	9121	1715	7406	1745	2
3269	2090	2	5	10084	2601	7483	1685	2
3270	2090	2	6	10153	2513	7640	2045	1
3271	2090	2	7	9803	2313	7490	1873	1
3272	2090	2	8	9237	1722	7515	1850	1
3273	2090	3	9	8756	1424	7332	1932	1
3274	2090	3	10	10328	2848	7480	1966	1
3275	2090	3	11	10316	2558	7758	2507	0
3276	2090	3	12	11101	3486	7615	2875	0
3277	2090	4	13	10620	2706	7914	3464	0
3278	2090	4	14	10987	3046	7941	3947	0
3279	2090	4	15	11898	4070	7828	4274	0
3280	2090	4	16	11474	3578	7896	4563	0
3281	2090	5	17	11182	3180	8002	4386	0
3282	2090	5	18	11226	3127	8099	4110	0
3283	2090	5	19	10397	2322	8075	3520	0
3284	2090	5	20	10226	2218	8008	2811	0
3285	2090	6	21	9849	1797	8052	2066	0
3286	2090	6	22	10195	2104	8091	1671	0
3287	2090	6	23	9337	1406	7931	1684	0
3288	2090	6	24	9203	1409	7794	1384	0
3289	2090	7	25	8369	715	7654	1198	0
3290	2090	7	26	8315	660	7655	950	0
3291	2090	7	27	8428	865	7563	799	0
3292	2090	7	28	8063	493	7570	640	0
3293	2090	8	29	7895	440	7455	605	0
3294	2090	8	30	7309	-8	7317	504	0
3295	2090	8	31	7632	355	7277	474	0
3296	2090	8	32	7210	-27	7237	411	0
3297	2090	9	33	7544	314	7230	364	0
3298	2090	9	34	7400	264	7136	492	0
3299	2090	9	35	6885	-155	7040	420	0
3300	2090	9	36	6612	-354	6966	395	0
3301	2090	10	37	6793	-136	6929	470	0
3302	2090	10	38	6135	-720	6855	451	0
3303	2090	10	39	7340	441	6899	615	0
3304	2090	10	40	9073	2186	6887	1000	0
3305	2090	11	41	7974	814	7160	1376	0
3306	2090	11	42	7560	595	6965	1445	0
3307	2090	11	43	7414	592	6822	1204	0
3308	2090	11	44	7739	909	6830	1127	0
3309	2090	12	45	7595	735	6860	1171	0
3310	2090	12	46	8471	1434	7037	1209	0
3311	2090	12	47	7589	648	6941	1168	0
3312	2090	12	48	8588	1611	6977	1215	0
