Sim	Year	Month	QM	ontNTS	ontNBS	erieOut	stlouisontOut	iceInd
1	2022	1	1	8181	2148	6033	1055	0
2	2022	1	2	8145	2105	6040	1407	0
3	2022	1	3	7772	1640	6132	1441	0
4	2022	1	4	7363	1296	6067	1340	0
5	2022	2	5	7532	1448	6084	1133	2
6	2022	2	6	6899	837	6062	1104	2
7	2022	2	7	8879	2952	5927	1197	1
8	2022	2	8	8237	2142	6095	1650	1
9	2022	3	9	9357	3240	6117	2150	0
10	2022	3	10	8396	2378	6018	2453	0
11	2022	3	11	9129	2939	6190	2122	0
12	2022	3	12	9798	3520	6278	2260	0
13	2022	4	13	8984	2769	6215	2631	0
14	2022	4	14	9855	3566	6289	2956	0
15	2022	4	15	9034	2732	6302	3202	0
16	2022	4	16	8669	2479	6190	2856	0
17	2022	5	17	7197	1091	6106	2443	0
18	2022	5	18	7173	1154	6019	1876	0
19	2022	5	19	6415	432	5983	1316	0
20	2022	5	20	6295	389	5906	982	0
21	2022	6	21	6028	207	5821	800	0
22	2022	6	22	6693	796	5897	748	0
23	2022	6	23	6561	645	5916	821	0
24	2022	6	24	6294	430	5864	643	0
25	2022	7	25	6282	447	5835	648	0
26	2022	7	26	5995	237	5758	604	0
27	2022	7	27	6005	275	5730	574	0
28	2022	7	28	5811	101	5710	544	0
29	2022	8	29	5637	-35	5672	505	0
30	2022	8	30	5401	-230	5631	476	0
31	2022	8	31	5573	-100	5673	425	0
32	2022	8	32	5776	93	5683	479	0
33	2022	9	33	5450	-149	5599	397	0
34	2022	9	34	5872	274	5598	489	0
35	2022	9	35	5152	-340	5492	384	0
36	2022	9	36	4822	-584	5406	414	0
37	2022	10	37	5612	210	5402	366	0
38	2022	10	38	4635	-653	5288	486	0
39	2022	10	39	4927	-426	5353	480	0
40	2022	10	40	4556	-710	5266	384	0
41	2022	11	41	6407	1098	5309	876	0
42	2022	11	42	5422	162	5260	872	0
43	2022	11	43	5441	203	5238	1180	0
44	2022	11	44	5156	-132	5288	1181	0
45	2022	12	45	6084	771	5313	1028	0
46	2022	12	46	5633	176	5457	1213	0
47	2022	12	47	7184	1596	5588	1384	0
48	2022	12	48	7633	1987	5646	1476	0
49	2023	1	1	7317	1692	5625	1474	0
50	2023	1	2	6950	1223	5727	1315	0
51	2023	1	3	8378	2545	5833	1400	0
52	2023	1	4	8159	2118	6041	1766	0
53	2023	2	5	8881	2604	6277	1673	0
54	2023	2	6	7827	1394	6433	1521	0
55	2023	2	7	7707	1371	6336	1183	0
56	2023	2	8	7179	857	6322	1033	0
57	2023	3	9	7810	1380	6430	947	0
58	2023	3	10	9059	2577	6482	1183	0
59	2023	3	11	9433	2715	6718	1434	0
60	2023	3	12	8514	1753	6761	1289	0
61	2023	4	13	9912	3028	6884	1761	0
62	2023	4	14	9660	2775	6885	1987	0
63	2023	4	15	8680	1831	6849	1682	0
64	2023	4	16	7532	834	6698	1291	0
65	2023	5	17	6948	383	6565	1019	0
66	2023	5	18	8605	2001	6604	1175	0
67	2023	5	19	7959	1378	6581	1479	0
68	2023	5	20	7836	1247	6589	1333	0
69	2023	6	21	7017	459	6558	1249	0
70	2023	6	22	6511	59	6452	1135	0
71	2023	6	23	6472	47	6425	892	0
72	2023	6	24	6709	272	6437	823	0
73	2023	7	25	6625	262	6363	747	0
74	2023	7	26	6741	343	6398	711	0
75	2023	7	27	6596	294	6302	846	0
76	2023	7	28	6139	-164	6303	734	0
77	2023	8	29	6188	-109	6297	685	0
78	2023	8	30	6395	136	6259	665	0
79	2023	8	31	6374	148	6226	681	0
80	2023	8	32	5945	-200	6145	717	0
81	2023	9	33	5789	-315	6104	646	0
82	2023	9	34	6253	168	6085	660	0
83	2023	9	35	6049	9	6040	622	0
84	2023	9	36	5448	-487	5935	568	0
85	2023	10	37	5739	-151	5890	522	0
86	2023	10	38	5226	-603	5829	565	0
87	2023	10	39	4966	-776	5742	541	0
88	2023	10	40	5102	-524	5626	416	0
89	2023	11	41	5247	-341	5588	409	0
90	2023	11	42	5049	-473	5522	380	0
91	2023	11	43	6326	682	5644	503	0
92	2023	11	44	5483	-147	5630	694	0
93	2023	12	45	5773	148	5625	563	0
94	2023	12	46	7439	1626	5813	937	0
95	2023	12	47	6272	593	5679	1383	0
96	2023	12	48	5971	270	5701	1205	0
97	2024	1	1	6067	414	5653	1102	0
98	2024	1	2	6598	860	5738	1076	0
99	2024	1	3	6686	884	5802	1291	0
100	2024	1	4	7299	1318	5981	1610	0
101	2024	2	5	6610	724	5886	1688	0
102	2024	2	6	6716	953	5763	1586	0
103	2024	2	7	6655	764	5891	1644	0
104	2024	2	8	6675	844	5831	1668	0
105	2024	3	9	7056	1078	5978	1617	0
106	2024	3	10	7237	1197	6040	1720	0
107	2024	3	11	7452	1459	5993	2077	0
108	2024	3	12	9202	3007	6195	2701	0
109	2024	4	13	7309	1309	6000	2627	0
110	2024	4	14	6928	966	5962	1822	0
111	2024	4	15	6960	870	6090	1792	0
112	2024	4	16	7685	1562	6123	1860	0
113	2024	5	17	7729	1628	6101	1931	0
114	2024	5	18	7642	1515	6127	1596	0
115	2024	5	19	8204	1899	6305	1423	0
116	2024	5	20	7511	1228	6283	1097	0
117	2024	6	21	6871	549	6322	817	0
118	2024	6	22	6313	54	6259	852	0
119	2024	6	23	6431	174	6257	739	0
120	2024	6	24	6290	60	6230	670	0
121	2024	7	25	6566	311	6255	648	0
122	2024	7	26	6088	-97	6185	688	0
123	2024	7	27	6423	236	6187	666	0
124	2024	7	28	6111	-101	6212	655	0
125	2024	8	29	6449	220	6229	676	0
126	2024	8	30	6405	221	6184	579	0
127	2024	8	31	5787	-326	6113	643	0
128	2024	8	32	6093	-26	6119	674	0
129	2024	9	33	6496	334	6162	723	0
130	2024	9	34	5715	-365	6080	645	0
131	2024	9	35	5974	-42	6016	632	0
132	2024	9	36	5362	-580	5942	665	0
133	2024	10	37	5130	-726	5856	620	0
134	2024	10	38	5002	-764	5766	575	0
135	2024	10	39	5314	-419	5733	488	0
136	2024	10	40	5081	-594	5675	462	0
137	2024	11	41	5674	-17	5691	497	0
138	2024	11	42	5228	-400	5628	460	0
139	2024	11	43	6072	427	5645	474	0
140	2024	11	44	5765	145	5620	542	0
141	2024	12	45	5778	153	5625	564	0
142	2024	12	46	6513	880	5633	567	0
143	2024	12	47	6104	426	5678	938	0
144	2024	12	48	6082	457	5625	879	0
145	2025	1	1	6236	691	5545	830	0
146	2025	1	2	5877	319	5558	922	0
147	2025	1	3	6588	1097	5491	842	0
148	2025	1	4	7923	2358	5565	1049	0
149	2025	2	5	7301	1566	5735	1179	0
150	2025	2	6	6645	958	5687	966	0
151	2025	2	7	9986	4097	5889	1439	0
152	2025	2	8	9066	3003	6063	1876	0
153	2025	3	9	8770	2421	6349	1726	0
154	2025	3	10	8005	1669	6336	1317	0
155	2025	3	11	8652	2219	6433	1230	0
156	2025	3	12	10554	4011	6543	1679	0
157	2025	4	13	10387	3376	7011	1882	0
158	2025	4	14	10390	3429	6961	2063	0
159	2025	4	15	11001	3811	7190	2324	0
160	2025	4	16	9900	2731	7169	1699	0
161	2025	5	17	9780	2601	7179	1780	0
162	2025	5	18	8525	1428	7097	1804	0
163	2025	5	19	7538	645	6893	1374	0
164	2025	5	20	7534	788	6746	1003	0
165	2025	6	21	8193	1316	6877	1147	0
166	2025	6	22	7558	853	6705	1279	0
167	2025	6	23	7400	728	6672	1084	0
168	2025	6	24	6770	152	6618	929	0
169	2025	7	25	6517	-22	6539	853	0
170	2025	7	26	6504	46	6458	801	0
171	2025	7	27	6181	-192	6373	792	0
172	2025	7	28	6505	108	6397	756	0
173	2025	8	29	6200	-165	6365	733	0
174	2025	8	30	6210	-167	6377	724	0
175	2025	8	31	6049	-284	6333	742	0
176	2025	8	32	6776	418	6358	708	0
177	2025	9	33	6221	-128	6349	666	0
178	2025	9	34	6145	-197	6342	663	0
179	2025	9	35	6302	-6	6308	643	0
180	2025	9	36	5888	-333	6221	676	0
181	2025	10	37	6257	95	6162	872	0
182	2025	10	38	7236	820	6416	936	0
183	2025	10	39	6238	-161	6399	881	0
184	2025	10	40	6324	63	6261	766	0
185	2025	11	41	6688	460	6228	881	0
186	2025	11	42	5843	-349	6192	939	0
187	2025	11	43	7239	998	6241	917	0
188	2025	11	44	7184	950	6234	1340	0
189	2025	12	45	6904	673	6231	1507	0
190	2025	12	46	8000	1814	6186	1617	0
191	2025	12	47	8410	2015	6395	1787	0
192	2025	12	48	9735	3188	6547	1935	0
193	2026	1	1	9561	2855	6706	2141	0
194	2026	1	2	8483	1722	6761	1808	0
195	2026	1	3	8216	1381	6835	1380	0
196	2026	1	4	7963	1105	6858	1084	0
197	2026	2	5	7467	753	6714	737	2
198	2026	2	6	7872	1142	6730	697	2
199	2026	2	7	8421	1651	6770	790	1
200	2026	2	8	9405	2576	6829	943	1
201	2026	3	9	9757	2795	6962	1095	0
202	2026	3	10	10180	3062	7118	1315	0
203	2026	3	11	10741	3413	7328	1863	0
204	2026	3	12	10367	3016	7351	2137	0
205	2026	4	13	9709	2535	7174	2188	0
206	2026	4	14	9424	2226	7198	2309	0
207	2026	4	15	9457	2162	7295	2374	0
208	2026	4	16	8790	1753	7037	2070	0
209	2026	5	17	8466	1464	7002	1497	0
210	2026	5	18	7418	586	6832	1138	0
211	2026	5	19	7046	348	6698	754	0
212	2026	5	20	7706	1000	6706	730	0
213	2026	6	21	7113	427	6686	779	0
214	2026	6	22	6841	178	6663	697	0
215	2026	6	23	7036	467	6569	744	0
216	2026	6	24	6441	-22	6463	762	0
217	2026	7	25	6696	226	6470	644	0
218	2026	7	26	6469	8	6461	694	0
219	2026	7	27	6634	184	6450	675	0
220	2026	7	28	6355	-100	6455	723	0
221	2026	8	29	6394	-42	6436	680	0
222	2026	8	30	6983	608	6375	735	0
223	2026	8	31	6372	11	6361	725	0
224	2026	8	32	6325	-22	6347	648	0
225	2026	9	33	5590	-632	6222	662	0
226	2026	9	34	6313	82	6231	563	0
227	2026	9	35	5910	-244	6154	614	0
228	2026	9	36	5709	-417	6126	558	0
229	2026	10	37	6701	631	6070	627	0
230	2026	10	38	7094	1025	6069	473	0
231	2026	10	39	6409	435	5974	657	0
232	2026	10	40	6361	366	5995	690	0
233	2026	11	41	5910	59	5851	863	0
234	2026	11	42	5760	-17	5777	869	0
235	2026	11	43	5996	130	5866	992	0
236	2026	11	44	5951	71	5880	1117	0
237	2026	12	45	6839	982	5857	1150	0
238	2026	12	46	6517	616	5901	1262	0
239	2026	12	47	6419	532	5887	1102	0
240	2026	12	48	6544	647	5897	1015	0
241	2027	1	1	6717	838	5879	1024	0
242	2027	1	2	6920	942	5978	1055	0
243	2027	1	3	6581	515	6066	1043	0
244	2027	1	4	6892	894	5998	853	0
245	2027	2	5	6910	853	6057	768	0
246	2027	2	6	7561	1385	6176	804	0
247	2027	2	7	7107	922	6185	917	0
248	2027	2	8	7764	1515	6249	880	0
249	2027	3	9	9988	3332	6656	1112	0
250	2027	3	10	9074	2306	6768	1192	0
251	2027	3	11	8410	1785	6625	976	0
252	2027	3	12	8353	1621	6732	957	0
253	2027	4	13	9275	2502	6773	1355	0
254	2027	4	14	8806	1803	7003	1817	0
255	2027	4	15	8931	1854	7077	1969	0
256	2027	4	16	9889	2826	7063	2003	0
257	2027	5	17	9478	2229	7249	2142	0
258	2027	5	18	10293	2993	7300	1938	0
259	2027	5	19	9449	1990	7459	2217	0
260	2027	5	20	9938	2469	7469	1973	0
261	2027	6	21	8691	1272	7419	2090	0
262	2027	6	22	7970	807	7163	1432	0
263	2027	6	23	7515	468	7047	923	0
264	2027	6	24	7376	326	7050	635	0
265	2027	7	25	7482	509	6973	629	0
266	2027	7	26	7558	599	6959	706	0
267	2027	7	27	7120	237	6883	674	0
268	2027	7	28	6675	-106	6781	663	0
269	2027	8	29	6569	-140	6709	579	0
270	2027	8	30	6795	40	6755	526	0
271	2027	8	31	7031	336	6695	514	0
272	2027	8	32	7315	654	6661	636	0
273	2027	9	33	6986	311	6675	600	0
274	2027	9	34	6183	-397	6580	600	0
275	2027	9	35	6404	-98	6502	612	0
276	2027	9	36	5796	-631	6427	598	0
277	2027	10	37	6306	-38	6344	558	0
278	2027	10	38	5600	-662	6262	622	0
279	2027	10	39	5736	-414	6150	519	0
280	2027	10	40	5669	-418	6087	488	0
281	2027	11	41	5915	-116	6031	486	0
282	2027	11	42	5429	-589	6018	455	0
283	2027	11	43	6058	163	5895	617	0
284	2027	11	44	6248	223	6025	873	0
285	2027	12	45	6809	859	5950	781	0
286	2027	12	46	6651	454	6197	854	0
287	2027	12	47	7282	1161	6121	857	0
288	2027	12	48	7514	1300	6214	1026	0
289	2028	1	1	7042	797	6245	991	0
290	2028	1	2	6872	758	6114	868	0
291	2028	1	3	8859	2480	6379	829	2
292	2028	1	4	8093	1595	6498	868	2
293	2028	2	5	7309	889	6420	716	2
294	2028	2	6	8381	1840	6541	933	1
295	2028	2	7	7987	1281	6706	1074	1
296	2028	2	8	9228	2506	6722	1096	1
297	2028	3	9	8452	1730	6722	1201	0
298	2028	3	10	8538	1744	6794	1339	0
299	2028	3	11	8383	1566	6817	1606	0
300	2028	3	12	7979	1212	6767	1433	0
301	2028	4	13	9816	2948	6868	1500	0
302	2028	4	14	8731	1630	7101	1551	0
303	2028	4	15	8452	1467	6985	1288	0
304	2028	4	16	8695	1714	6981	1361	0
305	2028	5	17	7598	540	7058	1272	0
306	2028	5	18	8181	1275	6906	998	0
307	2028	5	19	8528	1609	6919	1094	0
308	2028	5	20	8024	1028	6996	998	0
309	2028	6	21	7580	682	6898	849	0
310	2028	6	22	7390	717	6673	708	0
311	2028	6	23	7256	646	6610	698	0
312	2028	6	24	8524	1648	6876	877	0
313	2028	7	25	7440	708	6732	1118	0
314	2028	7	26	6759	161	6598	1099	0
315	2028	7	27	6539	-26	6565	920	0
316	2028	7	28	6764	314	6450	754	0
317	2028	8	29	6287	-53	6340	706	0
318	2028	8	30	6163	-134	6297	637	0
319	2028	8	31	5845	-443	6288	604	0
320	2028	8	32	6041	-204	6245	589	0
321	2028	9	33	6419	148	6271	531	0
322	2028	9	34	6612	437	6175	553	0
323	2028	9	35	6681	478	6203	690	0
324	2028	9	36	5455	-655	6110	780	0
325	2028	10	37	5387	-571	5958	624	0
326	2028	10	38	5301	-561	5862	565	0
327	2028	10	39	5989	165	5824	612	0
328	2028	10	40	5429	-362	5791	747	0
329	2028	11	41	5767	-27	5794	842	0
330	2028	11	42	6136	253	5883	935	0
331	2028	11	43	6052	109	5943	1150	0
332	2028	11	44	6181	337	5844	1328	0
333	2028	12	45	6511	734	5777	1449	0
334	2028	12	46	6127	157	5970	1460	0
335	2028	12	47	8005	1952	6053	1496	0
336	2028	12	48	8192	1873	6319	1980	0
337	2029	1	1	7207	814	6393	1986	0
338	2029	1	2	6811	616	6195	1647	0
339	2029	1	3	7162	935	6227	1581	0
340	2029	1	4	8263	1932	6331	1870	0
341	2029	2	5	7073	736	6337	1974	0
342	2029	2	6	6460	268	6192	1489	2
343	2029	2	7	6373	317	6056	1176	2
344	2029	2	8	8641	2425	6216	1262	1
345	2029	3	9	8038	1743	6295	1701	1
346	2029	3	10	7592	1255	6337	1451	0
347	2029	3	11	7386	1035	6351	1307	0
348	2029	3	12	7104	766	6338	1321	0
349	2029	4	13	7683	1361	6322	1371	0
350	2029	4	14	6977	619	6358	1353	0
351	2029	4	15	7549	1145	6404	1137	0
352	2029	4	16	7410	969	6441	1128	0
353	2029	5	17	7615	1296	6319	1026	0
354	2029	5	18	7424	1103	6321	907	0
355	2029	5	19	7148	889	6259	862	0
356	2029	5	20	6834	552	6282	794	0
357	2029	6	21	7262	1000	6262	817	0
358	2029	6	22	7183	900	6283	828	0
359	2029	6	23	6648	341	6307	737	0
360	2029	6	24	7116	740	6376	731	0
361	2029	7	25	6877	554	6323	717	0
362	2029	7	26	6733	444	6289	718	0
363	2029	7	27	6404	145	6259	650	0
364	2029	7	28	6453	218	6235	653	0
365	2029	8	29	6337	130	6207	631	0
366	2029	8	30	6089	-138	6227	643	0
367	2029	8	31	6224	-5	6229	560	0
368	2029	8	32	6588	391	6197	643	0
369	2029	9	33	6320	172	6148	497	0
370	2029	9	34	6008	-59	6067	529	0
371	2029	9	35	6465	417	6048	617	0
372	2029	9	36	6097	43	6054	595	0
373	2029	10	37	5221	-701	5922	577	0
374	2029	10	38	5326	-472	5798	572	0
375	2029	10	39	5521	-159	5680	605	0
376	2029	10	40	5174	-469	5643	642	0
377	2029	11	41	4883	-699	5582	709	0
378	2029	11	42	6060	456	5604	659	0
379	2029	11	43	5547	-110	5657	687	0
380	2029	11	44	6116	450	5666	897	0
381	2029	12	45	5984	283	5701	915	0
382	2029	12	46	5555	-65	5620	865	0
383	2029	12	47	5904	362	5542	867	0
384	2029	12	48	6169	737	5432	1040	0
385	2030	1	1	6899	1343	5556	1227	0
386	2030	1	2	7307	1695	5612	1304	0
387	2030	1	3	9071	3102	5969	1401	0
388	2030	1	4	8404	2140	6264	1364	2
389	2030	2	5	7494	1162	6332	1035	2
390	2030	2	6	8704	2440	6264	1102	2
391	2030	2	7	8115	1653	6462	1085	2
392	2030	2	8	8317	1894	6423	894	1
393	2030	3	9	9701	3010	6691	1136	1
394	2030	3	10	9100	2351	6749	1221	1
395	2030	3	11	8813	2032	6781	1109	1
396	2030	3	12	8839	2134	6705	1208	0
397	2030	4	13	10417	3277	7140	1609	0
398	2030	4	14	9059	1864	7195	1823	0
399	2030	4	15	8525	1394	7131	1743	0
400	2030	4	16	9800	2681	7119	1756	0
401	2030	5	17	8273	1039	7234	1720	0
402	2030	5	18	8207	1093	7114	1527	0
403	2030	5	19	8432	1418	7014	1246	0
404	2030	5	20	8055	1123	6932	1095	0
405	2030	6	21	7639	713	6926	905	0
406	2030	6	22	7371	589	6782	829	0
407	2030	6	23	6693	66	6627	741	0
408	2030	6	24	6911	360	6551	616	0
409	2030	7	25	7432	838	6594	634	0
410	2030	7	26	6575	47	6528	663	0
411	2030	7	27	7133	616	6517	683	0
412	2030	7	28	6511	57	6454	680	0
413	2030	8	29	6215	-166	6381	653	0
414	2030	8	30	6538	108	6430	654	0
415	2030	8	31	6542	142	6400	664	0
416	2030	8	32	6767	446	6321	679	0
417	2030	9	33	6389	90	6299	744	0
418	2030	9	34	5713	-441	6154	701	0
419	2030	9	35	5882	-317	6199	599	0
420	2030	9	36	6282	95	6187	605	0
421	2030	10	37	7238	913	6325	739	0
422	2030	10	38	5971	-352	6323	674	0
423	2030	10	39	5806	-408	6214	679	0
424	2030	10	40	6077	-92	6169	696	0
425	2030	11	41	6500	361	6139	965	0
426	2030	11	42	7012	764	6248	1192	0
427	2030	11	43	6600	279	6321	1393	0
428	2030	11	44	7523	1243	6280	1434	0
429	2030	12	45	8855	2545	6310	1835	0
430	2030	12	46	9239	2842	6397	2239	0
431	2030	12	47	8012	1487	6525	2028	0
432	2030	12	48	9433	2867	6566	1558	0
433	2031	1	1	8998	2175	6823	1824	0
434	2031	1	2	9416	2750	6666	1775	0
435	2031	1	3	9612	2635	6977	1849	0
436	2031	1	4	9072	2079	6993	1611	0
437	2031	2	5	8959	1948	7011	1493	0
438	2031	2	6	9803	2605	7198	1629	0
439	2031	2	7	9904	2668	7236	1798	0
440	2031	2	8	10070	2863	7207	1725	0
441	2031	3	9	8813	1845	6968	1571	2
442	2031	3	10	7677	856	6821	1272	2
443	2031	3	11	8918	2048	6870	1110	2
444	2031	3	12	9784	2566	7218	1353	1
445	2031	4	13	10586	3271	7315	1765	0
446	2031	4	14	10696	3328	7368	3134	0
447	2031	4	15	10986	3615	7371	4061	0
448	2031	4	16	10128	2853	7275	4006	0
449	2031	5	17	9394	2126	7268	2993	0
450	2031	5	18	10014	2585	7429	2838	0
451	2031	5	19	9225	1852	7373	2582	0
452	2031	5	20	8896	1515	7381	2135	0
453	2031	6	21	8418	1093	7325	1662	0
454	2031	6	22	8400	1222	7178	1333	0
455	2031	6	23	8845	1389	7456	1200	0
456	2031	6	24	8732	1279	7453	1275	0
457	2031	7	25	7833	506	7327	1301	0
458	2031	7	26	7438	295	7143	1005	0
459	2031	7	27	7593	479	7114	695	0
460	2031	7	28	7320	264	7056	639	0
461	2031	8	29	7023	121	6902	585	0
462	2031	8	30	6933	57	6876	525	0
463	2031	8	31	6839	45	6794	489	0
464	2031	8	32	6359	-366	6725	474	0
465	2031	9	33	6264	-392	6656	474	0
466	2031	9	34	6058	-463	6521	478	0
467	2031	9	35	6109	-356	6465	544	0
468	2031	9	36	5830	-583	6413	581	0
469	2031	10	37	5726	-575	6301	527	0
470	2031	10	38	5637	-575	6212	552	0
471	2031	10	39	5697	-467	6164	550	0
472	2031	10	40	5832	-255	6087	612	0
473	2031	11	41	5947	-75	6022	592	0
474	2031	11	42	6655	550	6105	586	0
475	2031	11	43	6059	26	6033	543	0
476	2031	11	44	6358	240	6118	597	0
477	2031	12	45	6018	-35	6053	494	0
478	2031	12	46	5873	-217	6090	529	0
479	2031	12	47	6614	655	5959	574	0
480	2031	12	48	6707	724	5983	567	0
481	2032	1	1	7052	1162	5890	541	0
482	2032	1	2	6643	799	5844	474	0
483	2032	1	3	6035	183	5852	332	0
484	2032	1	4	5548	-139	5687	194	0
485	2032	2	5	5493	-7	5500	206	2
486	2032	2	6	6000	440	5560	180	2
487	2032	2	7	6911	1180	5731	428	2
488	2032	2	8	9686	3676	6010	1000	2
489	2032	3	9	9772	3477	6295	1323	0
490	2032	3	10	9893	3472	6421	1514	0
491	2032	3	11	8815	2370	6445	1247	0
492	2032	3	12	8293	1729	6564	1054	0
493	2032	4	13	8488	1851	6637	1192	0
494	2032	4	14	9640	2831	6809	1639	0
495	2032	4	15	10035	3100	6935	1900	0
496	2032	4	16	10367	3261	7106	2086	0
497	2032	5	17	9963	2747	7216	1952	0
498	2032	5	18	9095	1925	7170	1545	0
499	2032	5	19	8999	1753	7246	1499	0
500	2032	5	20	8901	1716	7185	1430	0
501	2032	6	21	8575	1574	7001	1224	0
502	2032	6	22	8017	1029	6988	973	0
503	2032	6	23	8588	1448	7140	1119	0
504	2032	6	24	7637	689	6948	1201	0
505	2032	7	25	7757	861	6896	977	0
506	2032	7	26	7563	777	6786	959	0
507	2032	7	27	7148	482	6666	766	0
508	2032	7	28	7012	387	6625	699	0
509	2032	8	29	6934	388	6546	680	0
510	2032	8	30	6592	34	6558	560	0
511	2032	8	31	6437	-39	6476	620	0
512	2032	8	32	6731	273	6458	627	0
513	2032	9	33	6294	-97	6391	642	0
514	2032	9	34	6738	306	6432	730	0
515	2032	9	35	5920	-445	6365	633	0
516	2032	9	36	5924	-344	6268	621	0
517	2032	10	37	5839	-407	6246	470	0
518	2032	10	38	5656	-474	6130	578	0
519	2032	10	39	5354	-702	6056	585	0
520	2032	10	40	5746	-300	6046	521	0
521	2032	11	41	5303	-667	5970	630	0
522	2032	11	42	5471	-390	5861	548	0
523	2032	11	43	6588	633	5955	638	0
524	2032	11	44	6449	264	6185	672	0
525	2032	12	45	7067	991	6076	845	0
526	2032	12	46	6286	190	6096	948	0
527	2032	12	47	6968	922	6046	820	0
528	2032	12	48	6905	687	6218	948	0
529	2033	1	1	7715	1446	6269	986	0
530	2033	1	2	7766	1375	6391	1185	0
531	2033	1	3	7400	975	6425	980	0
532	2033	1	4	7847	1476	6371	935	2
533	2033	2	5	7173	842	6331	1105	2
534	2033	2	6	6799	570	6229	1034	1
535	2033	2	7	7964	1673	6291	1233	1
536	2033	2	8	9654	3086	6568	1434	1
537	2033	3	9	8164	1646	6518	1311	1
538	2033	3	10	9426	2731	6695	1332	1
539	2033	3	11	8907	2171	6736	1430	1
540	2033	3	12	8962	2116	6846	1758	0
541	2033	4	13	9412	2504	6908	2462	0
542	2033	4	14	9367	2367	7000	2596	0
543	2033	4	15	8875	1798	7077	2148	0
544	2033	4	16	8842	1784	7058	1663	0
545	2033	5	17	9259	2040	7219	1641	0
546	2033	5	18	8511	1323	7188	1565	0
547	2033	5	19	8654	1639	7015	1359	0
548	2033	5	20	8055	1133	6922	1163	0
549	2033	6	21	7406	637	6769	966	0
550	2033	6	22	7715	912	6803	799	0
551	2033	6	23	7335	639	6696	737	0
552	2033	6	24	6990	314	6676	660	0
553	2033	7	25	6538	-26	6564	714	0
554	2033	7	26	6565	7	6558	663	0
555	2033	7	27	6554	39	6515	669	0
556	2033	7	28	6580	54	6526	611	0
557	2033	8	29	6968	514	6454	623	0
558	2033	8	30	6482	80	6402	569	0
559	2033	8	31	6235	-79	6314	580	0
560	2033	8	32	6305	4	6301	608	0
561	2033	9	33	5715	-507	6222	593	0
562	2033	9	34	6265	22	6243	552	0
563	2033	9	35	5733	-423	6156	499	0
564	2033	9	36	5987	-32	6019	465	0
565	2033	10	37	6071	131	5940	491	0
566	2033	10	38	5625	-315	5940	429	0
567	2033	10	39	5890	-4	5894	492	0
568	2033	10	40	5288	-602	5890	615	0
569	2033	11	41	5343	-486	5829	585	0
570	2033	11	42	6375	523	5852	525	0
571	2033	11	43	5826	-73	5899	609	0
572	2033	11	44	5600	-154	5754	406	0
573	2033	12	45	6629	795	5834	472	0
574	2033	12	46	5808	-18	5826	678	0
575	2033	12	47	6360	568	5792	634	0
576	2033	12	48	5869	151	5718	742	0
577	2034	1	1	6239	680	5559	655	0
578	2034	1	2	6025	394	5631	589	0
579	2034	1	3	5889	297	5592	560	0
580	2034	1	4	5637	240	5397	646	2
581	2034	2	5	5968	522	5446	807	2
582	2034	2	6	5557	317	5240	839	1
583	2034	2	7	5562	312	5250	805	1
584	2034	2	8	5324	266	5058	823	1
585	2034	3	9	7330	2159	5171	866	1
586	2034	3	10	7106	1901	5205	969	1
587	2034	3	11	7446	2123	5323	1117	1
588	2034	3	12	8649	3162	5487	2039	1
589	2034	4	13	8364	2735	5629	3054	0
590	2034	4	14	6977	1288	5689	2716	0
591	2034	4	15	8182	2379	5803	1938	0
592	2034	4	16	7769	1714	6055	2154	0
593	2034	5	17	7458	1463	5995	1854	0
594	2034	5	18	7220	1237	5983	1544	0
595	2034	5	19	7227	1262	5965	1347	0
596	2034	5	20	6496	688	5808	1211	0
597	2034	6	21	6157	496	5661	956	0
598	2034	6	22	5675	-57	5732	834	0
599	2034	6	23	5570	-92	5662	765	0
600	2034	6	24	5437	-115	5552	755	0
601	2034	7	25	5344	-175	5519	596	0
602	2034	7	26	5167	-280	5447	558	0
603	2034	7	27	5441	-18	5459	505	0
604	2034	7	28	5531	51	5480	494	0
605	2034	8	29	5807	300	5507	528	0
606	2034	8	30	5483	43	5440	508	0
607	2034	8	31	4997	-367	5364	477	0
608	2034	8	32	4899	-385	5284	557	0
609	2034	9	33	4712	-552	5264	532	0
610	2034	9	34	4507	-677	5184	471	0
611	2034	9	35	4468	-662	5130	574	0
612	2034	9	36	4573	-584	5157	526	0
613	2034	10	37	4610	-526	5136	501	0
614	2034	10	38	4674	-503	5177	473	0
615	2034	10	39	4923	-286	5209	434	0
616	2034	10	40	4747	-474	5221	403	0
617	2034	11	41	5599	238	5361	410	0
618	2034	11	42	5254	31	5223	612	0
619	2034	11	43	5410	91	5319	623	0
620	2034	11	44	5813	522	5291	721	0
621	2034	12	45	5059	-186	5245	909	0
622	2034	12	46	5406	149	5257	849	0
623	2034	12	47	5347	177	5170	769	0
624	2034	12	48	5354	227	5127	611	0
625	2035	1	1	6197	1077	5120	669	0
626	2035	1	2	5710	552	5158	761	0
627	2035	1	3	5998	883	5115	650	0
628	2035	1	4	5934	673	5261	780	0
629	2035	2	5	5923	715	5208	849	0
630	2035	2	6	5454	275	5179	895	0
631	2035	2	7	5412	302	5110	806	0
632	2035	2	8	5206	49	5157	760	0
633	2035	3	9	6394	1226	5168	912	0
634	2035	3	10	6894	1721	5173	1229	0
